          x1          x2          x3     azimuth         dip         iRx
   2937.50000       0.00000000       1000.00000               0           0         415
   2968.75000       0.00000000       1000.00000               0           0         416
   3000.00000       0.00000000       1000.00000               0           0         417
   3031.25000       0.00000000       1000.00000               0           0         418
   3062.50000       0.00000000       1000.00000               0           0         419
   3093.75000       0.00000000       1000.00000               0           0         420
   3125.00000       0.00000000       1000.00000               0           0         421
   3156.25000       0.00000000       1000.00000               0           0         422
   3187.50000       0.00000000       1000.00000               0           0         423
   3218.75000       0.00000000       1000.00000               0           0         424
   3250.00000       0.00000000       1000.00000               0           0         425
   3281.25000       0.00000000       1000.00000               0           0         426
   3312.50000       0.00000000       1000.00000               0           0         427
   3343.75000       0.00000000       1000.00000               0           0         428
   3375.00000       0.00000000       1000.00000               0           0         429
   3406.25000       0.00000000       1000.00000               0           0         430
   3437.50000       0.00000000       1000.00000               0           0         431
   3468.75000       0.00000000       1000.00000               0           0         432
   3500.00000       0.00000000       1000.00000               0           0         433
   3531.25000       0.00000000       1000.00000               0           0         434
   3562.50000       0.00000000       1000.00000               0           0         435
   3593.75000       0.00000000       1000.00000               0           0         436
   3625.00000       0.00000000       1000.00000               0           0         437
   3656.25000       0.00000000       1000.00000               0           0         438
   3687.50000       0.00000000       1000.00000               0           0         439
   3718.75000       0.00000000       1000.00000               0           0         440
   3750.00000       0.00000000       1000.00000               0           0         441
   3781.25000       0.00000000       1000.00000               0           0         442
   3812.50000       0.00000000       1000.00000               0           0         443
   3843.75000       0.00000000       1000.00000               0           0         444
   3875.00000       0.00000000       1000.00000               0           0         445
   3906.25000       0.00000000       1000.00000               0           0         446
   3937.50000       0.00000000       1000.00000               0           0         447
   3968.75000       0.00000000       1000.00000               0           0         448
   4000.00000       0.00000000       1000.00000               0           0         449
   4031.25000       0.00000000       1000.00000               0           0         450
   4062.50000       0.00000000       1000.00000               0           0         451
   4093.75000       0.00000000       1000.00000               0           0         452
   4125.00000       0.00000000       1000.00000               0           0         453
   4156.25000       0.00000000       1000.00000               0           0         454
   4187.50000       0.00000000       1000.00000               0           0         455
   4218.75000       0.00000000       1000.00000               0           0         456
   4250.00000       0.00000000       1000.00000               0           0         457
   4281.25000       0.00000000       1000.00000               0           0         458
   4312.50000       0.00000000       1000.00000               0           0         459
   4343.75000       0.00000000       1000.00000               0           0         460
   4375.00000       0.00000000       1000.00000               0           0         461
   4406.25000       0.00000000       1000.00000               0           0         462
   4437.50000       0.00000000       1000.00000               0           0         463
   4468.75000       0.00000000       1000.00000               0           0         464
   4500.00000       0.00000000       1000.00000               0           0         465
   4531.25000       0.00000000       1000.00000               0           0         466
   4562.50000       0.00000000       1000.00000               0           0         467
   4593.75000       0.00000000       1000.00000               0           0         468
   4625.00000       0.00000000       1000.00000               0           0         469
   4656.25000       0.00000000       1000.00000               0           0         470
   4687.50000       0.00000000       1000.00000               0           0         471
   4718.75000       0.00000000       1000.00000               0           0         472
   4750.00000       0.00000000       1000.00000               0           0         473
   4781.25000       0.00000000       1000.00000               0           0         474
   4812.50000       0.00000000       1000.00000               0           0         475
   4843.75000       0.00000000       1000.00000               0           0         476
   4875.00000       0.00000000       1000.00000               0           0         477
   4906.25000       0.00000000       1000.00000               0           0         478
   4937.50000       0.00000000       1000.00000               0           0         479
   4968.75000       0.00000000       1000.00000               0           0         480
   5000.00000       0.00000000       1000.00000               0           0         481
   5031.25000       0.00000000       1000.00000               0           0         482
   5062.50000       0.00000000       1000.00000               0           0         483
   5093.75000       0.00000000       1000.00000               0           0         484
   5125.00000       0.00000000       1000.00000               0           0         485
   5156.25000       0.00000000       1000.00000               0           0         486
   5187.50000       0.00000000       1000.00000               0           0         487
   5218.75000       0.00000000       1000.00000               0           0         488
   5250.00000       0.00000000       1000.00000               0           0         489
   5281.25000       0.00000000       1000.00000               0           0         490
   5312.50000       0.00000000       1000.00000               0           0         491
   5343.75000       0.00000000       1000.00000               0           0         492
   5375.00000       0.00000000       1000.00000               0           0         493
   5406.25000       0.00000000       1000.00000               0           0         494
   5437.50000       0.00000000       1000.00000               0           0         495
   5468.75000       0.00000000       1000.00000               0           0         496
   5500.00000       0.00000000       1000.00000               0           0         497
   5531.25000       0.00000000       1000.00000               0           0         498
   5562.50000       0.00000000       1000.00000               0           0         499
   5593.75000       0.00000000       1000.00000               0           0         500
   5625.00000       0.00000000       1000.00000               0           0         501
   5656.25000       0.00000000       1000.00000               0           0         502
   5687.50000       0.00000000       1000.00000               0           0         503
   5718.75000       0.00000000       1000.00000               0           0         504
   5750.00000       0.00000000       1000.00000               0           0         505
   5781.25000       0.00000000       1000.00000               0           0         506
   5812.50000       0.00000000       1000.00000               0           0         507
   5843.75000       0.00000000       1000.00000               0           0         508
   5875.00000       0.00000000       1000.00000               0           0         509
   5906.25000       0.00000000       1000.00000               0           0         510
   5937.50000       0.00000000       1000.00000               0           0         511
   5968.75000       0.00000000       1000.00000               0           0         512
   6000.00000       0.00000000       1000.00000               0           0         513
   6031.25000       0.00000000       1000.00000               0           0         514
   6062.50000       0.00000000       1000.00000               0           0         515
   6093.75000       0.00000000       1000.00000               0           0         516
   6125.00000       0.00000000       1000.00000               0           0         517
   6156.25000       0.00000000       1000.00000               0           0         518
   6187.50000       0.00000000       1000.00000               0           0         519
   6218.75000       0.00000000       1000.00000               0           0         520
   6250.00000       0.00000000       1000.00000               0           0         521
   6281.25000       0.00000000       1000.00000               0           0         522
   6312.50000       0.00000000       1000.00000               0           0         523
   6343.75000       0.00000000       1000.00000               0           0         524
   6375.00000       0.00000000       1000.00000               0           0         525
   6406.25000       0.00000000       1000.00000               0           0         526
   6437.50000       0.00000000       1000.00000               0           0         527
   6468.75000       0.00000000       1000.00000               0           0         528
   6500.00000       0.00000000       1000.00000               0           0         529
   6531.25000       0.00000000       1000.00000               0           0         530
   6562.50000       0.00000000       1000.00000               0           0         531
   6593.75000       0.00000000       1000.00000               0           0         532
   6625.00000       0.00000000       1000.00000               0           0         533
   6656.25000       0.00000000       1000.00000               0           0         534
   6687.50000       0.00000000       1000.00000               0           0         535
   6718.75000       0.00000000       1000.00000               0           0         536
   6750.00000       0.00000000       1000.00000               0           0         537
   6781.25000       0.00000000       1000.00000               0           0         538
   6812.50000       0.00000000       1000.00000               0           0         539
   6843.75000       0.00000000       1000.00000               0           0         540
   6875.00000       0.00000000       1000.00000               0           0         541
   6906.25000       0.00000000       1000.00000               0           0         542
   6937.50000       0.00000000       1000.00000               0           0         543
   6968.75000       0.00000000       1000.00000               0           0         544
   7000.00000       0.00000000       1000.00000               0           0         545
