-4.031250e+03 	 8.884549e-15 	 -1.720892e-15
-4.000000e+03 	 9.316283e-15 	 -1.739877e-15
-3.968750e+03 	 9.779803e-15 	 -1.751473e-15
-3.937500e+03 	 1.027740e-14 	 -1.754076e-15
-3.906250e+03 	 1.081142e-14 	 -1.745701e-15
-3.875000e+03 	 1.138435e-14 	 -1.723059e-15
-3.843750e+03 	 1.199872e-14 	 -1.682493e-15
-3.812500e+03 	 1.265715e-14 	 -1.620263e-15
-3.781250e+03 	 1.336228e-14 	 -1.532535e-15
-3.750000e+03 	 1.411684e-14 	 -1.415386e-15
-3.718750e+03 	 1.492355e-14 	 -1.264600e-15
-3.687500e+03 	 1.578454e-14 	 -1.074029e-15
-3.656250e+03 	 1.670164e-14 	 -8.363843e-16
-3.625000e+03 	 1.767672e-14 	 -5.441902e-16
-3.593750e+03 	 1.871171e-14 	 -1.897892e-16
-3.562500e+03 	 1.980854e-14 	 2.346627e-16
-3.531250e+03 	 2.096910e-14 	 7.373407e-16
-3.500000e+03 	 2.219339e-14 	 1.328788e-15
-3.468750e+03 	 2.347994e-14 	 2.021516e-15
-3.437500e+03 	 2.482717e-14 	 2.828391e-15
-3.406250e+03 	 2.623347e-14 	 3.762596e-15
-3.375000e+03 	 2.769716e-14 	 4.837642e-15
-3.343750e+03 	 2.921624e-14 	 6.067527e-15
-3.312500e+03 	 3.078429e-14 	 7.468825e-15
-3.281250e+03 	 3.239143e-14 	 9.060215e-15
-3.250000e+03 	 3.402748e-14 	 1.086088e-14
-3.218750e+03 	 3.568192e-14 	 1.289050e-14
-3.187500e+03 	 3.734399e-14 	 1.516922e-14
-3.156250e+03 	 3.900151e-14 	 1.771784e-14
-3.125000e+03 	 4.063278e-14 	 2.055861e-14
-3.093750e+03 	 4.221111e-14 	 2.371481e-14
-3.062500e+03 	 4.370907e-14 	 2.721032e-14
-3.031250e+03 	 4.509848e-14 	 3.106960e-14
-3.000000e+03 	 4.635039e-14 	 3.531775e-14
-2.968750e+03 	 4.743012e-14 	 3.997915e-14
-2.937500e+03 	 4.828661e-14 	 4.507465e-14
-2.906250e+03 	 4.886445e-14 	 5.062480e-14
-2.875000e+03 	 4.910670e-14 	 5.665066e-14
-2.843750e+03 	 4.895489e-14 	 6.317380e-14
-2.812500e+03 	 4.834811e-14 	 7.021574e-14
-2.781250e+03 	 4.720779e-14 	 7.778699e-14
-2.750000e+03 	 4.543890e-14 	 8.588797e-14
-2.718750e+03 	 4.294324e-14 	 9.451865e-14
-2.687500e+03 	 3.961992e-14 	 1.036789e-13
-2.656250e+03 	 3.536524e-14 	 1.133686e-13
-2.625000e+03 	 3.006419e-14 	 1.235747e-13
-2.593750e+03 	 2.357596e-14 	 1.342507e-13
-2.562500e+03 	 1.575211e-14 	 1.453430e-13
-2.531250e+03 	 6.440040e-15 	 1.567962e-13
-2.500000e+03 	 -4.517099e-15 	 1.685535e-13
-2.468750e+03 	 -1.728317e-14 	 1.805459e-13
-2.437500e+03 	 -3.204215e-14 	 1.926413e-13
-2.406250e+03 	 -4.898891e-14 	 2.046815e-13
-2.375000e+03 	 -6.832383e-14 	 2.165033e-13
-2.343750e+03 	 -9.025291e-14 	 2.279387e-13
-2.312500e+03 	 -1.149874e-13 	 2.388048e-13
-2.281250e+03 	 -1.427384e-13 	 2.488247e-13
-2.250000e+03 	 -1.737203e-13 	 2.576655e-13
-2.218750e+03 	 -2.081531e-13 	 2.649838e-13
-2.187500e+03 	 -2.462632e-13 	 2.704259e-13
-2.156250e+03 	 -2.882778e-13 	 2.736141e-13
-2.125000e+03 	 -3.343816e-13 	 2.740382e-13
-2.093750e+03 	 -3.847372e-13 	 2.711066e-13
-2.062500e+03 	 -4.395117e-13 	 2.642090e-13
